pub_date,document_type,news_desk,section_name,subsection_name,abstract,headline,writer,key_subject,key_glocations,key_persons,key_organizations,word_count,web_url
2020-04-01,article,Foreign,World,Europe,The actions have stirred a debate about the powers of the authorities and the limits of individual liberty.,"To Enforce Coronavirus Rules, U.K. Police Use Drones, Shaming and Easter Egg Bans",Stephen Castle,"['Magna Carta (1215)', 'Coronavirus (2019-nCoV)', 'Police', 'Quarantines']",['Great Britain'],"['Johnson, Boris']",[],1114,https://www.nytimes.com/2020/04/01/world/europe/uk-police-coronavirus.html
2020-04-01,article,OpEd,Opinion,,"Next time, how about the truth?",The Mask Fiasco,David Leonhardt,"['Masks', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Shortages', 'Stockpiling', 'Epidemics', 'Doctors', 'Nursing and Nurses', 'Medical Devices', 'United States Politics and Government']",['United States'],[],['Centers for Disease Control and Prevention'],860,https://www.nytimes.com/2020/04/01/opinion/coronavirus-face-masks.html
2020-04-01,article,Express,U.S.,,"The former zookeeper known as Joe Exotic filed a lawsuit. Carole Baskin, who runs Big Cat Rescue, condemned how the series handled her husband’s disappearance. And activists pushed for new wildlife protections.",What Happened After ‘Tiger King’,Alan Yuhas,"['Animal Abuse, Rights and Welfare', 'Tigers', 'Lions', 'Zoos']","['Florida', 'Oklahoma']","['Maldonado-Passage, Joseph', 'Baskin, Carole']","['AGRICULTURE DEPARTMENT', 'Netflix Inc', 'Big Cat Rescue']",2156,https://www.nytimes.com/article/tiger-king-updates.html
2020-04-01,article,Parenting,Parenting,,"First, acknowledge ways the coronavirus has changed their lives.",4 Ways to Help Your Anxious Kid,Jessica Grose,"['Children and Childhood', 'Psychology and Psychologists', 'Anxiety and Stress', 'Parenting', 'Coronavirus (2019-nCoV)', 'Quarantines']",[],[],[],961,https://www.nytimes.com/2020/04/01/parenting/coronavirus-help-anxious-kid.html
2020-04-01,article,Culture,Theater,,"This August’s Edinburgh International Festival and its Fringe, two of theater and comedy’s most important events, are no more.",Edinburgh Festivals Canceled as Coronavirus Effects Stretch Into Summer,Alex Marshall,"['Edinburgh International Festival', 'Edinburgh Festival Fringe', 'Coronavirus (2019-nCoV)']",['Edinburgh (Scotland)'],[],[],501,https://www.nytimes.com/2020/04/01/theater/coronavirus-edinburgh-festival-fringe-canceled.html
2020-04-01,article,National,U.S.,,"Wednesday: Dr. Bob Wachter of the University of California, San Francisco, talks about the numbers he’s tracking and what they say.",‘How Do You Decide When to Open the World Back Up?’,Jill Cowan,['Coronavirus (2019-nCoV)'],['California'],"['Wachter, Robert M']",[],1252,https://www.nytimes.com/2020/04/01/us/coronavirus-california-new-york-testing.html
2020-04-01,article,Business,Technology,,"Dozens have laid off thousands, slashed costs and changed their businesses to try to survive the pandemic. All that may not work.",Start-Ups Are Pummeled in the ‘Great Unwinding’,Erin Griffith,"['Coronavirus (2019-nCoV)', 'Start-ups', 'Computers and the Internet', 'Layoffs and Job Reductions', 'Venture Capital', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",[],[],[],1564,https://www.nytimes.com/2020/04/01/technology/virus-start-ups-pummeled-layoffs-unwinding.html
2020-04-01,multimedia,Real Estate,Real Estate,,"A 1916 Tudor Revival in Jackson, Miss.; a condo in a landmark Beaux-Arts building in Kansas City, Mo.; and a log cabin in Pawling, N.Y.","What You Get for $500,000",,['Real Estate and Housing (Residential)'],"['Kansas City (Mo)', 'Pawling (NY)', 'Jackson (Miss)']",[],[],0,https://www.nytimes.com/slideshow/2020/04/01/realestate/what-you-get-for-500000.html
2020-04-01,article,RealEstate,Real Estate,,"A 1916 Tudor Revival in Jackson, a condo in a landmark Kansas City Beaux-Arts building and a log cabin in Pawling.","$500,000 Homes in Mississippi, Missouri and New York",Julie Lasky,['Real Estate and Housing (Residential)'],"['Kansas City (Mo)', 'Jackson (Miss)', 'Pawling (NY)']",[],[],1449,https://www.nytimes.com/2020/04/01/realestate/500000-homes-in-mississippi-missouri-and-new-york.html
2020-04-01,article,BookReview,Books,Book Review,"“American Conservatism,” a collection of pieces edited by Andrew J. Bacevich, demonstrates the wide range of conservative thought in America.",The Mind of Conservatism,George F. Will,"['Books and Literature', 'Conservatism (US Politics)', 'Speeches and Statements']",[],"['Bacevich, Andrew J', 'Didion, Joan', 'Scalia, Antonin', 'Taft, Robert A', 'ADAMS, HENRY']",[],1257,https://www.nytimes.com/2020/04/01/books/review/american-conservatism-andrew-j-bacevich.html
2020-04-01,multimedia,Real Estate,Real Estate,,"This circular open-air villa overlooking the Caribbean Sea on the west coast of Curaçao is on the market for $979,000.",A Modern Hilltop House on Curaçao,,['Real Estate and Housing (Residential)'],"['Curacao', 'Netherlands', 'Caribbean Area']",[],[],0,https://www.nytimes.com/slideshow/2020/04/01/realestate/a-modern-hilltop-house-on-curacao.html
2020-04-01,article,RealEstate,Real Estate,,"A cheaper alternative to its Caribbean neighbors, the Dutch island lures tourists and buyers with its remote location and hurricane-free climate.","House Hunting on Curaçao: A Circular Villa on the Sea for $979,000",Marcelle Sussman Fischler,['Real Estate and Housing (Residential)'],"['Caribbean Area', 'Curacao', 'Netherlands']",[],[],1289,https://www.nytimes.com/2020/04/01/realestate/house-hunting-on-curacao-a-circular-villa-on-the-sea-for-979000.html
2020-04-01,article,Learning,The Learning Network,,"In this lesson, students will consider how social class and personal circumstances can affect how different people are experiencing the social and economic consequences of the coronavirus pandemic.",Learning About Coronavirus and the Class Divide,Nicole Daniels,[],[],[],[],1058,https://www.nytimes.com/2020/04/01/learning/learning-about-coronavirus-and-the-class-divide.html
2020-04-01,article,TStyle,T Magazine,,"Sunday breakfasts are a shared ritual for Molly Goddard and her husband, Joel Jeffery, who together run the brand Desmond & Dempsey.",A Pajama Designer’s Easy but Unexpected Egg Dish,Isabel Wilkinson,"['Fashion and Apparel', 'Food', 'Recipes', 'Eggs', 'Pumpkins']","['Brixton (London, England)']",[],[],658,https://www.nytimes.com/2020/04/01/t-magazine/desmond-dempsey-baked-eggs-recipe.html
2020-04-01,article,Arts&Leisure,Movies,,Peter Snowdon’s 2014 feature turns the amateur videos of the Arab Spring into a you-are-there documentation of history made in the streets.,"‘The Uprising,’ a Masterpiece of iPhone Cinema",J. Hoberman,"['Movies', 'Middle East and North Africa Unrest (2010- )']",[],"['Snowdon, Peter (Filmmaker)']",[],899,https://www.nytimes.com/2020/04/01/movies/the-uprising.html
2020-04-01,article,Sports,Sports,Pro Basketball,"In this week’s newsletter, Marc Stein talks to Josh Hart and Larry Nance Jr. about finding a new routine without their day jobs and their other common love: Premier League soccer.",N.B.A. Players Miss Other Sports Too,Marc Stein,"['Basketball', 'Coronavirus (2019-nCoV)', ""Crohn's Disease"", 'Soccer']",[],"['Breen, Mike', 'Nance, Larry Jr', 'Hart, Josh (1995- )']","['National Basketball Assn', 'Chelsea (Soccer Team)']",2482,https://www.nytimes.com/2020/04/01/sports/basketball/coronavirus-nba-soccer.html
2020-04-01,article,Culture,Arts,Art & Design,"With the Metropolitan Museum shut during its anniversary, our critic strolls with a historian along a posh stretch of Fifth Avenue called Museum Mile.",Take a Virtual Tour of New York’s Museum District,Michael Kimmelman,"['Historic Buildings and Sites', 'ARCHITECTURE', 'Museums', 'Quarantine (Life and Culture)']","['Fifth Avenue (Manhattan, NY)', 'Museum Mile (Manhattan, NY)', 'New York City']",[],"['Acquavella Galleries', 'Guggenheim, Solomon R, Museum', 'Metropolitan Museum of Art', 'Neue Galerie', 'Cooper Hewitt, Smithsonian Design Museum', 'Yivo Institute for Jewish Research']",1948,https://www.nytimes.com/2020/04/01/arts/design/nyc-museums-architecture-tour-virus.html
2020-04-01,article,Business,Business Day,,Can countries recover better from the pandemic-induced downturn by preventing companies and workers from going under to begin with? France is making a big bet.,France Tries Limiting Joblessness to Confront Coronavirus Recession,Liz Alderman,"['Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions', 'Shutdowns (Institutional)', 'Quarantines', 'Politics and Government', 'Unemployment', 'Recession and Depression']",['France'],[],[],1275,https://www.nytimes.com/2020/04/01/business/france-coronavirus-unemployment.html
2020-04-01,article,Upshot,The Upshot,,The move would have made it easier for people who have recently lost jobs to obtain health insurance.,"Obamacare Markets Will Not Reopen, Trump Decides",Margot Sanger-Katz,"['Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)', 'Patient Protection and Affordable Care Act (2010)']",[],"['Trump, Donald J']",[],884,https://www.nytimes.com/2020/04/01/upshot/obamacare-markets-coronavirus-trump.html
2020-04-01,article,Dining,Food,,"Easter, Passover and Ramadan won’t be what they generally are this year: Priya Krishna and Alison Roman wrestle with that subject, in reporting and recipes.","Celebrating Apart, Together",Sam Sifton,['Cooking and Cookbooks'],[],[],[],712,https://www.nytimes.com/2020/04/01/dining/celebrating-apart-together.html
2020-04-01,article,Science,Health,,"A group of moderately ill people were given hydroxychloroquine, which appeared to ease their symptoms quickly, but more research is needed.","Malaria Drug Helps Virus Patients Improve, in Small Study",Denise Grady,"['Coronavirus (2019-nCoV)', 'Hydroxychloroquine (Drug)', 'Drugs (Pharmaceuticals)', 'Quarantines', 'Shortages', 'Autoimmune Diseases', 'Pneumonia', 'Immune System', 'Malaria', 'your-feed-healthcare']",[],"['Schaffner, William']",[],802,https://www.nytimes.com/2020/04/01/health/hydroxychloroquine-coronavirus-malaria.html
2020-04-01,article,Foreign,World,Americas,"President Jair Bolsonaro, who has called the virus a “measly cold,” is the sole major world leader continuing to question the merits of lockdown measures to fight the pandemic.","Bolsonaro, Isolated and Defiant, Dismisses Coronavirus Threat to Brazil",Ernesto Londoño,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)', 'Politics and Government', 'Indigenous People']","['Brazil', 'Latin America', 'Rio de Janeiro (Brazil)', 'Nicaragua']","['Bolsonaro, Jair (1955- )', 'Ortega, Daniel']",[],1314,https://www.nytimes.com/2020/04/01/world/americas/brazil-bolsonaro-coronavirus.html
2020-04-01,article,Sports,Sports,Tennis,"With Britain on lockdown, the tournament organizers didn’t see a way to safely reschedule this year.",Wimbledon Canceled: A ‘Kick in the Gut’ Not Felt Since World Wars,Christopher Clarey,"['Coronavirus (2019-nCoV)', 'Tennis', 'Wimbledon Tennis Tournament', 'Shutdowns (Institutional)']",['Great Britain'],"['Williams, Serena', 'Federer, Roger']",['ALL ENGLAND CLUB'],1362,https://www.nytimes.com/2020/04/01/sports/tennis/wimbledon-canceled-coronavirus.html
2020-04-01,multimedia,U.S.,U.S.,,A detailed chart shows the extent of the coronavirus outbreak.,Puerto Rico Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['Puerto Rico'],[],[],0,https://www.nytimes.com/interactive/2020/us/puerto-rico-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Alabama Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",['ALABAMA'],[],[],0,https://www.nytimes.com/interactive/2020/us/alabama-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Alaska Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['ALASKA'],[],[],0,https://www.nytimes.com/interactive/2020/us/alaska-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Arizona Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['ARIZONA'],[],[],0,https://www.nytimes.com/interactive/2020/us/arizona-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Arkansas Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['ARKANSAS'],[],[],0,https://www.nytimes.com/interactive/2020/us/arkansas-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",California Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['California'],[],[],0,https://www.nytimes.com/interactive/2020/us/california-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Colorado Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['Colorado'],[],[],0,https://www.nytimes.com/interactive/2020/us/colorado-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Connecticut Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['Connecticut'],[],[],0,https://www.nytimes.com/interactive/2020/us/connecticut-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ",Delaware Covid Map and Case Count,,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['Delaware'],[],[],0,https://www.nytimes.com/interactive/2020/us/delaware-coronavirus-cases.html
2020-04-01,multimedia,U.S.,U.S.,,A detailed chart shows the extent of the coronavirus outbreak.,"Washington, D.C. Covid Case Count",,"['Coronavirus (2019-nCoV)', 'Disease Rates']",['Washington (DC)'],[],[],0,https://www.nytimes.com/interactive/2020/us/washington-dc-coronavirus-cases.html
